,sentence,paraphrase_word
44724,tom is very *shy* .,timid
44725,tom is very *shy* .,bashful
44726,tom is very *timid* .,shy
44727,tom is very *timid* .,bashful
44728,tom is very *bashful* .,shy
44729,tom is very *bashful* .,timid
44730,that 's very *comforting* .,reassuring
44731,that 's very *reassuring* .,comforting
44732,i think we should *'ve* discussed this .,have
44733,i think we should *have* discussed this .,'ve
44734,do you think *that* 's true ?,it
44735,do you think *it* 's true ?,that
44736,it 's our *only* hope .,one
44737,it 's our *one* hope .,only
44738,this is *all* unnecessary .,completely
44739,this is *completely* unnecessary .,all
44740,they *found* him guilty .,adjudged
44741,they *adjudged* him guilty .,found
44742,time is the *father* of truth .,daughter
44743,truth is the *daughter* of time .,father
44744,we 're *credible* .,dependable
44745,we 're *credible* .,reliable
44746,we 're *credible* .,trustworthy
44747,we 're *dependable* .,credible
44748,we 're *dependable* .,reliable
44749,we 're *dependable* .,trustworthy
44750,we 're *reliable* .,credible
44751,we 're *reliable* .,dependable
44752,we 're *reliable* .,trustworthy
44753,we 're *trustworthy* .,credible
44754,we 're *trustworthy* .,dependable
44755,we 're *trustworthy* .,reliable
44756,*that* was pathetic .,it
44757,*it* was pathetic .,that
44758,birds have sharp *eyes* .,vision
44759,birds have sharp *vision* .,eyes
44760,her eyes are *laughing* .,smiling
44761,her eyes are *smiling* .,laughing
44762,i hope *she* does n't die .,he
44763,i hope *he* does n't die .,she
44764,tom is very *strict* .,bossy
44765,tom is very *strict* .,domineering
44766,tom is *quite* bossy .,very
44767,tom is quite *bossy* .,authoritative
44768,tom is very *bossy* .,strict
44769,tom is *very* bossy .,quite
44770,tom is very *bossy* .,domineering
44771,tom is very *domineering* .,strict
44772,tom is very *domineering* .,bossy
44773,tom is quite *authoritative* .,bossy
44774,the museum is *not* open on monday .,n't
44775,the museum is *n't* open on monday .,not
44776,is all *this* necessary ?,it
44777,is *it* all necessary ?,this
44778,i thought *that* was obvious .,it
44779,i thought *it* was obvious .,that
44780,tom is *not* a liar .,n't
44781,tom is *n't* a liar .,not
44782,tom did n't say where he *had* been .,'d
44783,tom did n't say where he *'d* been .,had
44784,*that* was serious .,it
44785,*it* was serious .,that
44786,do you think it *'s* my fault ?,was
44787,do you think it *was* my fault ?,'s
44788,just *be* yourself .,behave
44789,just *behave* yourself .,be
44790,tom does n't know *anyone* here .,anybody
44791,tom does n't know *anybody* here .,anyone
44792,you used to *love* coming here .,like
44793,you used to *like* coming here .,love
44794,tom *took* a picture .,snapped
44795,tom *snapped* a picture .,took
44796,i must *have* been dreaming .,'ve
44797,i must *'ve* been dreaming .,have
44798,tom does n't like *kids* .,children
44799,tom does n't like *children* .,kids
44800,i can *hardly* breathe .,barely
44801,i can *barely* breathe .,hardly
44802,tom was *rude* to mary .,unkind
44803,tom was *rude* to mary .,unfriendly
44804,tom was *unkind* to mary .,rude
44805,tom was *unkind* to mary .,unfriendly
44806,tom was *unfriendly* to mary .,rude
44807,tom was *unfriendly* to mary .,unkind
44808,we ca n't use *this* .,that
44809,we ca n't use *that* .,this
44810,he made his *parents* happy .,fathers
44811,he made his *parents* happy .,mothers
44812,he made his *fathers* happy .,parents
44813,he made his *fathers* happy .,mothers
44814,he made his *mothers* happy .,parents
44815,he made his *mothers* happy .,fathers
44816,i did n't *mean* to hit him .,plan
44817,i did n't *plan* to hit him .,mean
44818,masterpieces are *only* successful attempts .,but
44819,masterpieces are *but* successful attempts .,only
44820,i *sincerely* apologize .,truly
44821,i *truly* apologize .,sincerely
44822,is it always *like* this ?,way
44823,is it al*way*s this *way* ?,like
44824,i know that *sound* .,voice
44825,i know that *voice* .,sound
44826,why do n't you ask *him* yourself ?,her
44827,why do n't you ask *her* yourself ?,him
44828,can you believe *it* ?,this
44829,can you believe *it* ?,that
44830,can you believe *this* ?,it
44831,can you believe *this* ?,that
44832,can you believe *that* ?,it
44833,can you believe *that* ?,this
44834,tom never would *'ve* said that .,have
44835,tom never would *have* said that .,'ve
44836,nothing *'s* working .,is
44837,nothing *is* working .,'s
44838,tom made this mistake *intentionally* .,deliberately
44839,tom *deliberately* made this mistake .,intentionally
44840,tom reads the *newspaper* every morning .,paper
44841,tom reads the *paper* every morning .,newspaper
44842,tom promised me he *would* come early .,'d
44843,tom promised me he *'d* come early .,would
44844,*good* hunting .,happy
44845,*happy* hunting .,good
44846,tom misses his *parents* .,family
44847,tom misses his *family* .,parents
44848,tom lives *just* around the corner .,right
44849,tom lives *right* around the corner .,just
44850,"yes , *this* is anthony .",he
44851,"yes , *he* is anthony .",this
44852,tom showed some *photos* to mary .,pictures
44853,tom showed some *pictures* to mary .,photos
44854,tom has *begun* studying french .,started
44855,tom has *started* studying french .,begun
44856,tom has had a *hard* life .,difficult
44857,tom has had a *difficult* life .,hard
44858,tom looks a *bit* like john .,little
44859,tom looks a *little* like john .,bit
44860,tomorrow i will *harvest* grapes .,pick
44861,tomorrow i will *pick* grapes .,harvest
44862,i read it *wrong* .,incorrectly
44863,i read it *incorrectly* .,wrong
44864,both tom and mary were *surprised* .,shocked
44865,tom and mary were both *shocked* .,surprised
44866,bring tom *here* .,over
44867,bring tom *over* .,here
44868,get tom *in* here .,over
44869,get tom *over* here .,in
44870,the ice *sheets* are melting .,caps
44871,the ice *caps* are melting .,sheets
44872,*did* anybody come ?,has
44873,did *anybody* come ?,anyone
44874,*has* anybody come ?,did
44875,did *anyone* come ?,anybody
44876,tom *must* be scared .,should
44877,tom must be *scared* .,terrified
44878,tom must be *scared* .,frightened
44879,tom must 've been *scared* .,frightened
44880,tom must 've been *scared* .,afraid
44881,tom *should* be scared .,must
44882,tom must be *terrified* .,scared
44883,tom must be *terrified* .,frightened
44884,tom must be *frightened* .,scared
44885,tom must be *frightened* .,terrified
44886,tom must 've been *frightened* .,scared
44887,tom must 've been *frightened* .,afraid
44888,tom must *'ve* been frightened .,have
44889,tom must 've been *afraid* .,scared
44890,tom must 've been *afraid* .,frightened
44891,tom must *have* been frightened .,'ve
44892,tom stayed in *his* car .,the
44893,tom stayed in *the* car .,his
44894,tom *pulled* out a handkerchief and blew his nose .,took
44895,tom *took* a handkerchief out and blew his nose .,pulled
44896,tom *slipped* off his headphones .,took
44897,tom *took* his headphones off .,slipped
44898,tom is a very *liberal* person .,generous
44899,tom is a very *generous* person .,liberal
44900,tom said that he *was* busy .,'s
44901,tom said he *was* busy .,'s
44902,tom said he *'s* busy .,was
44903,tom said that he *'s* busy .,was
44904,has tom ever *been* in love ?,fallen
44905,has tom ever *fallen* in love ?,been
44906,we have *very* little time .,so
44907,we have *very* little time .,precious
44908,we have *so* little time .,very
44909,we have *so* little time .,precious
44910,we have *precious* little time .,very
44911,we have *precious* little time .,so
44912,i already knew *this* .,that
44913,i already knew *this* .,that
44914,i knew *that* already .,this
44915,i knew *that* already .,this
44916,i already knew *that* .,this
44917,i already knew *that* .,this
44918,i knew about *that* already .,it
44919,i already knew about *it* .,that
44920,i knew *this* already .,that
44921,i knew *this* already .,that
44922,i think *it* 's dangerous .,that
44923,i think *that* 's dangerous .,it
44924,the party was *really* boring .,awfully
44925,the party was *awfully* boring .,really
44926,tom does n't *love* me anymore .,like
44927,tom does n't *like* me anymore .,love
44928,did you *get* anything ?,take
44929,did you *take* anything ?,get
44930,tom *seems* different today .,looks
44931,tom *looks* different today .,seems
44932,we 're *biased* .,prejudiced
44933,we 're *prejudiced* .,biased
44934,i 'm *really* grateful .,so
44935,i 'm *so* grateful .,really
44936,you had *your* chance .,a
44938,she can *predict* the future .,foretell
44939,she can *foretell* the future .,predict
44940,have you discussed *this* with tom ?,it
44941,have you discussed *it* w*it*h tom ?,this
44942,are you still angry *with* tom ?,at
44943,are you still *mad* at tom ?,angry
44944,are you still angry *at* tom ?,with
44945,are you still *angry* at tom ?,mad
44946,we 're *almost* home .,nearly
44947,we 're *nearly* home .,almost
44948,my muscles have *got* soft .,gotten
44949,my muscles have *gotten* soft .,got
44950,we *'re* practically family .,are
44951,we *are* practically family .,'re
44952,what about me do you like ? `` everything *.* '',exactly
44953,what *exactly* do you like about me ? `` everything '',.
44954,how was *your* flight ?,the
44955,how was *the* flight ?,your
44956,do n't talk about *that* .,it
44957,do n't talk about *that* .,him
44958,do n't talk about *it* .,that
44959,do n't talk about *it* .,him
44960,do n't talk about *him* .,that
44961,do n't talk about *him* .,it
44962,i totally *agree* with tom .,agreed
44963,i totally *agreed* with tom .,agree
44964,women are *smarter* than men .,brighter
44965,women are *smarter* than men .,cleverer
44966,women are *brighter* than men .,smarter
44967,women are *brighter* than men .,cleverer
44968,women are *cleverer* than men .,smarter
44969,women are *cleverer* than men .,brighter
44970,i should *'ve* stayed with tom .,have
44971,i should *have* stayed with tom .,'ve
44972,this is *quite* difficult for tom .,very
44973,this is *very* difficult for tom .,quite
44974,i 've never *done* drugs .,taken
44975,i 've never *taken* drugs .,done
44976,she *frowned* .,grimaced
44977,she *grimaced* .,frowned
44978,tom works every day *except* sunday .,but
44979,tom works every day *but* sunday .,except
44980,i filled *the* glass .,a
44982,this one *'s* all yours .,is
44983,th*is* one *is* all yours .,'s
44984,how much does *it* really matter ?,that
44985,how much does *that* really matter ?,it
44986,we should *have* gotten married .,'ve
44987,we should *'ve* gotten married .,have
44988,i do n't work for *you* anymore .,him
44989,i do n't work for *you* anymore .,her
44990,i do n't work for *him* anymore .,you
44991,i do n't work for *him* anymore .,her
44992,i do n't work for *her* anymore .,you
44993,i do n't work for *her* anymore .,him
44994,i think they *'re* using you .,are
44995,i think they *are* using you .,'re
44996,i miss *you* already .,it
44997,i miss *you* already .,him
44998,i miss *you* already .,her
44999,i miss *you* already .,him
45000,i miss *you* already .,her
45001,i miss *it* already .,you
45002,i miss *it* already .,him
45003,i miss *it* already .,her
45004,i miss *it* already .,him
45005,i miss *it* already .,her
45006,i miss *him* already .,you
45007,i miss *him* already .,it
45008,i miss *him* already .,her
45009,i miss *him* already .,her
45010,i miss *her* already .,you
45011,i miss *her* already .,it
45012,i miss *her* already .,him
45013,i miss *her* already .,him
45014,i already miss *him* .,you
45015,i already miss *him* .,it
45016,i already miss *him* .,her
45017,i already miss *him* .,her
45018,i already miss *her* .,you
45019,i already miss *her* .,it
45020,i already miss *her* .,him
45021,i already miss *her* .,him
45022,we do n't have *that* .,it
45023,we do n't have *it* .,that
45024,do n't lose *it* .,that
45025,do n't lose *that* .,it
45026,has *she* become crazy ?,he
45027,has *he* become crazy ?,she
45028,has tom *already* left ?,yet
45029,has tom left *already* ?,yet
45030,has tom left *yet* ?,already
45031,has tom left *yet* ?,already
45032,has prison changed *him* ?,her
45033,has prison changed *her* ?,him
45034,we could *'ve* escaped .,have
45035,we could *have* escaped .,'ve
45036,"as *usual* , tom was late .",always
45037,"tom was late , as *always* .",usual
45038,tom 's *apartment* was small .,flat
45039,tom 's *flat* was small .,apartment
45040,i know tom *does* n't speak french .,ca
45041,i know tom *ca* n't speak french .,does
45042,i should *have* read the instructions .,'ve
45043,i should *'ve* read the instructions .,have
45044,it 's absolutely *false* .,wrong
45045,it 's absolutely *wrong* .,false
45046,it 's all *quite* simple .,very
45047,it 's all *very* simple .,quite
45048,they *glanced* around .,looked
45049,they *looked* around .,glanced
45050,do you know *anybody* in boston ?,anyone
45051,do you know *anyone* in boston ?,anybody
45052,do you know anyone *in* boston ?,from
45053,do you know anyone *from* boston ?,in
45054,i know *it* was n't tom .,that
45055,i know *that* was n't tom .,it
45056,there *'s* something else .,is
45057,there *is* something else .,'s
45058,where did *you* buy this guitar ?,he
45059,w*he*re did *he* buy this guitar ?,you
45060,we should *have* done that .,'ve
45061,we should *'ve* done that .,have
45062,what *'re* the odds ?,are
45063,what are the *options* ?,possibilities
45064,what are the *options* ?,odds
45065,what are the *possibilities* ?,options
45066,what are the *possibilities* ?,odds
45067,what *are* the odds ?,'re
45068,what are the *odds* ?,options
45069,what are the *odds* ?,possibilities
45070,do you want *the* job ?,this
